739.616	315.324	192.303	71.9516	41.9272	354.363	1387.9	4.66536	37.4182
740.472	315.446	189.111	69.2037	41.9272	354.363	1377.07	4.6501	36.258
737.903	315.812	182.799	68.2145	41.3166	354.477	1377.07	4.63483	33.8977
738.759	316.422	178.69	66.6756	41.3166	354.477	1377.07	4.5585	35.6597
737.903	316.3	178.69	67.2252	41.3166	354.477	1384.29	4.52797	36.0825
738.759	316.056	179.737	67.2252	41.3166	354.477	1391.51	4.49744	33.0095
737.903	317.033	179.074	66.7855	41.3166	354.477	1402.33	4.43637	33.0095
738.759	317.216	179.711	66.7855	40.767	354.477	1337.38	4.40584	35.3843
737.903	317.399	185.711	68.9839	41.3166	354.592	1337.38	4.43637	35.5904
737.903	317.811	192.371	71.9516	42.4157	354.592	1351.81	4.36004	34.8016
736.19	317.643	193.048	71.4021	42.3547	354.592	1344.59	4.48217	36.01
737.046	317.521	196.104	73.9301	42.9042	354.592	1366.25	4.78749	36.4709
737.903	322.527	185.44	68.3244	41.5608	354.592	1344.59	4.66536	34.6993
739.616	330.22	181.717	67.0054	41.0112	354.592	1387.9	4.58903	34.5977
742.185	333.761	191.266	71.8417	42.2936	354.592	1380.68	4.57377	36.3287
744.755	325.854	199.285	74.0401	42.9042	354.706	1387.9	4.5127	36.4352
744.755	316.178	199.285	73.6004	42.9042	354.706	1380.68	4.4669	36.5424
744.755	314.585	207.09	78.3268	43.576	354.706	1366.25	4.6501	37.255
741.329	315.324	209.425	78.107	43.576	354.706	1387.9	4.80276	38.0468
741.329	316.167	208.659	78.2169	43.576	354.706	1369.86	4.97069	37.9344
739.616	316.3	209.702	78.8764	43.576	354.706	1362.64	5.07755	37.3284
739.616	319.597	210.261	79.7557	44.1866	354.706	1366.25	4.90962	37.5504
739.616	329.243	210.032	79.9756	44.1866	354.821	1355.42	4.87909	38.9238
741.329	334.348	208.701	79.9756	44.1866	354.821	1362.64	5.01649	38.35
742.185	324.237	204.984	77.1177	43.4538	354.821	1391.51	5.07755	35.9712
740.472	323.424	199.087	74.5896	43.4538	354.821	1362.64	5.07755	36.6215
740.472	323.871	196.138	75.6888	42.8432	354.821	1402.33	5.10809	37.236
740.472	323.138	199.469	76.2384	43.637	354.821	1395.12	5.10809	34.7088
739.616	322.894	198.117	74.8095	43.0874	354.821	1405.94	5.01649	33.449
739.616	322.527	193.844	73.0508	43.0874	354.935	1355.42	4.98596	34.9045
742.185	321.795	189.243	72.0616	42.4768	354.935	1355.42	4.86383	34.5977
740.472	320.818	192.518	72.5012	42.4768	354.935	1351.81	4.68063	32.573
740.472	320.085	198.494	74.4797	43.0874	354.935	1405.94	4.57377	32.573
